[18548:2980:0506/084732.281:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[18548:19692:0506/084732.313:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[18548:2980:0506/084732.336:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[13008:26164:0506/084737.085:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-58D5190F89A7BEABF9046679A339A16A will be ignored
[18548:2980:0506/084740.175:ERROR:device_event_log_impl.cc(196)] [08:47:40.138] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Impossibile trovare elemento. (0x490)
[18548:5884:0506/154528.232:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154529.232:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154530.232:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154532.234:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154535.234:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154537.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=61})
[18548:5884:0506/154539.232:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154540.234:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154541.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154543.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154544.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154546.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154549.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154551.233:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=61})
[18548:5884:0506/154553.234:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=60})
[18548:5884:0506/154556.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154557.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154558.234:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154559.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154600.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154602.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154606.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154607.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154610.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154611.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154614.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154621.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154623.237:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154625.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154627.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154632.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154633.235:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154634.236:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154637.237:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154639.237:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154642.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154644.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154645.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154646.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154647.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154650.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154653.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154655.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154656.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154657.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154658.238:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=68})
[18548:5884:0506/154700.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154701.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154708.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154711.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154712.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154715.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=61})
[18548:5884:0506/154718.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154719.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154721.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154725.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154726.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=67})
[18548:5884:0506/154727.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=68})
[18548:5884:0506/154729.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=67})
[18548:5884:0506/154730.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154731.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154733.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154734.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154736.239:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154737.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154738.240:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154743.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154744.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154745.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=67})
[18548:5884:0506/154746.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154747.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154750.241:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154753.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154754.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154755.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154756.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154757.244:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154800.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154802.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154804.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154809.243:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[8376:20564:0506/154812.245:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[8376:20564:0506/154812.259:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.259:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[8376:20564:0506/154812.277:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_client_handshaker.cc(625)] 0-RTT handshake attempted but was rejected by the server
[8376:20564:0506/154812.299:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/154812.299:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[18548:5884:0506/154814.245:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154815.245:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154816.245:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154817.245:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154820.246:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154822.246:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154823.246:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154825.248:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154828.247:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154829.248:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154830.249:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154833.249:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154834.250:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154835.250:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154839.251:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154840.251:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154843.251:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154849.252:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154851.251:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154853.251:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154854.252:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154856.252:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154859.252:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154901.253:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154902.252:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154905.253:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154909.254:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154910.253:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154911.254:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154915.255:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154916.255:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154917.255:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154925.256:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154926.256:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154937.257:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154938.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154939.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/154942.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/154944.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=68})
[18548:5884:0506/154945.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=69})
[18548:5884:0506/154948.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=68})
[18548:5884:0506/154949.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=67})
[18548:5884:0506/154952.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/154954.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/154955.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/154959.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155000.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155002.259:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/155003.260:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155005.593:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/155007.594:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155008.594:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=66})
[18548:5884:0506/155010.593:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155015.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/155016.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155018.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/155022.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155028.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155030.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=67})
[18548:5884:0506/155032.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155034.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155035.595:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155039.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155040.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155043.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155044.597:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155046.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155048.597:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155050.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155053.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=65})
[18548:5884:0506/155054.597:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155055.597:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[18548:5884:0506/155056.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=64})
[18548:5884:0506/155100.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=63})
[8376:20564:0506/155100.597:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[8376:20564:0506/155100.607:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.607:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[8376:20564:0506/155100.627:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_client_handshaker.cc(625)] 0-RTT handshake attempted but was rejected by the server
[8376:20564:0506/155100.643:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8376:20564:0506/155100.643:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[18548:5884:0506/155101.596:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=62})
[18548:5884:0506/155102.597:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005E1C0015AD40}, {new_limit=61})
